RequestID, FirstFitFragments, BestFitFragments, FirstFitNodesTraversed, BestFitNodesTraversed
5281, 2, 4, 19181, 34623
5282, 2, 3, 19181, 34623
5283, 2, 3, 19181, 34623
5284, 2, 3, 19186, 34623
5285, 2, 3, 19204, 34623
5286, 1, 3, 19204, 34623
5287, 1, 3, 19204, 34651
5288, 1, 2, 19204, 34651
5289, 1, 2, 19204, 34678
5290, 1, 2, 19204, 34678
5291, 1, 2, 19204, 34678
5292, 1, 2, 19210, 34706
5293, 1, 2, 19210, 34706
5294, 1, 2, 19210, 34706
5295, 1, 2, 19210, 34706
5296, 1, 2, 19210, 34706
5297, 1, 2, 19210, 34706
5298, 1, 2, 19210, 34706
5299, 2, 3, 19231, 34734
5300, 2, 3, 19257, 34734
5301, 2, 3, 19257, 34734
5302, 2, 3, 19257, 34734
5303, 2, 3, 19257, 34734
5304, 2, 3, 19257, 34734
5305, 2, 3, 19257, 34734
5306, 2, 3, 19257, 34734
5307, 2, 3, 19257, 34734
5308, 2, 3, 19257, 34734
5309, 2, 3, 19257, 34734
5310, 2, 3, 19257, 34734
5311, 2, 3, 19257, 34734
5312, 2, 2, 19257, 34734
5313, 2, 2, 19257, 34734
5314, 2, 2, 19257, 34734
5315, 2, 2, 19257, 34734
5316, 2, 1, 19257, 34734
5317, 2, 1, 19257, 34734
5318, 2, 1, 19257, 34734
5319, 2, 1, 19257, 34734
5320, 2, 1, 19257, 34761
5321, 2, 1, 19257, 34761
5322, 2, 1, 19257, 34761
5323, 2, 1, 19257, 34761
5324, 2, 1, 19257, 34761
5325, 2, 1, 19257, 34761
5326, 2, 2, 19270, 34787
5327, 2, 2, 19270, 34787
5328, 2, 2, 19295, 34814
5329, 2, 3, 19322, 34841
5330, 2, 3, 19322, 34841
5331, 2, 3, 19322, 34841
5332, 2, 3, 19322, 34841
5333, 2, 3, 19322, 34841
5334, 2, 3, 19322, 34841
5335, 2, 3, 19322, 34841
5336, 1, 3, 19322, 34841
5337, 2, 3, 19324, 34869
5338, 2, 3, 19324, 34869
5339, 2, 3, 19324, 34869
5340, 2, 3, 19324, 34869
5341, 2, 3, 19324, 34869
5342, 2, 3, 19324, 34869
5343, 2, 2, 19324, 34869
5344, 2, 1, 19324, 34869
5345, 2, 2, 19324, 34893
5346, 2, 2, 19324, 34893
5347, 2, 2, 19324, 34893
5348, 2, 2, 19324, 34893
5349, 2, 2, 19341, 34916
5350, 3, 2, 19361, 34940
5351, 3, 2, 19361, 34940
5352, 3, 2, 19361, 34940
5353, 4, 2, 19390, 34965
5354, 3, 2, 19390, 34965
5355, 3, 2, 19390, 34965
5356, 3, 2, 19396, 34990
5357, 4, 3, 19412, 35015
5358, 4, 3, 19421, 35041
5359, 4, 3, 19421, 35041
5360, 4, 3, 19421, 35068
5361, 4, 3, 19421, 35068
5362, 4, 3, 19421, 35068
5363, 4, 3, 19442, 35096
5364, 3, 3, 19442, 35096
5365, 3, 3, 19442, 35096
5366, 3, 3, 19442, 35096
5367, 3, 3, 19442, 35096
5368, 3, 3, 19442, 35096
5369, 3, 3, 19460, 35096
5370, 3, 3, 19460, 35096
5371, 3, 3, 19460, 35096
5372, 3, 3, 19460, 35096
5373, 3, 3, 19462, 35096
5374, 3, 3, 19462, 35124
5375, 3, 4, 19481, 35152
5376, 3, 4, 19481, 35152
5377, 3, 4, 19481, 35152
5378, 3, 4, 19481, 35152
5379, 3, 4, 19481, 35152
5380, 3, 4, 19481, 35152
5381, 3, 4, 19481, 35152
5382, 3, 4, 19481, 35152
5383, 3, 4, 19481, 35152
5384, 4, 4, 19508, 35152
5385, 4, 4, 19518, 35152
5386, 3, 4, 19518, 35152
5387, 4, 4, 19539, 35181
5388, 4, 4, 19539, 35181
5389, 4, 4, 19539, 35181
5390, 4, 4, 19539, 35181
5391, 4, 4, 19539, 35181
5392, 4, 4, 19539, 35181
5393, 4, 4, 19539, 35181
5394, 4, 4, 19547, 35210
5395, 4, 4, 19571, 35210
5396, 4, 4, 19571, 35210
5397, 4, 4, 19571, 35210
5398, 4, 4, 19571, 35210
5399, 4, 4, 19571, 35210
5400, 4, 4, 19571, 35210
5401, 4, 4, 19571, 35210
5402, 4, 4, 19571, 35210
5403, 4, 3, 19571, 35210
5404, 4, 3, 19571, 35210
5405, 4, 3, 19571, 35210
5406, 4, 3, 19571, 35210
5407, 3, 3, 19571, 35210
5408, 3, 3, 19571, 35210
5409, 3, 3, 19583, 35238
5410, 3, 2, 19583, 35238
5411, 3, 2, 19583, 35265
5412, 3, 2, 19583, 35265
5413, 3, 2, 19599, 35265
5414, 3, 2, 19601, 35292
5415, 3, 2, 19601, 35292
5416, 3, 2, 19601, 35292
5417, 3, 2, 19601, 35292
5418, 4, 3, 19607, 35319
5419, 4, 4, 19621, 35347
5420, 3, 4, 19621, 35347
5421, 3, 4, 19640, 35376
5422, 3, 4, 19640, 35376
5423, 3, 4, 19640, 35376
5424, 3, 5, 19655, 35406
5425, 4, 5, 19684, 35406
5426, 4, 5, 19684, 35406
5427, 4, 5, 19684, 35406
5428, 4, 5, 19684, 35406
5429, 4, 5, 19684, 35406
5430, 4, 5, 19684, 35406
5431, 3, 4, 19684, 35406
5432, 3, 4, 19684, 35406
5433, 3, 4, 19684, 35406
5434, 3, 4, 19684, 35406
5435, 3, 4, 19684, 35406
5436, 3, 4, 19690, 35435
5437, 3, 4, 19710, 35465
5438, 3, 4, 19710, 35465
5439, 3, 4, 19710, 35465
5440, 3, 4, 19710, 35465
5441, 3, 4, 19710, 35465
5442, 4, 4, 19727, 35465
5443, 4, 4, 19727, 35465
5444, 4, 4, 19727, 35465
5445, 4, 4, 19727, 35465
5446, 4, 4, 19727, 35465
5447, 4, 4, 19727, 35465
5448, 4, 4, 19727, 35465
5449, 4, 4, 19727, 35465
5450, 4, 4, 19727, 35465
5451, 4, 4, 19727, 35465
5452, 4, 4, 19727, 35465
5453, 4, 4, 19727, 35465
5454, 4, 4, 19727, 35465
5455, 4, 4, 19727, 35465
5456, 5, 5, 19728, 35495
5457, 5, 5, 19728, 35495
5458, 5, 5, 19728, 35495
5459, 5, 4, 19728, 35495
5460, 5, 4, 19728, 35524
5461, 5, 4, 19737, 35554
5462, 5, 4, 19737, 35554
5463, 5, 4, 19737, 35554
5464, 5, 4, 19737, 35554
5465, 5, 4, 19737, 35554
5466, 5, 4, 19737, 35584
5467, 3, 4, 19737, 35584
5468, 3, 4, 19737, 35584
5469, 3, 4, 19737, 35584
5470, 3, 4, 19737, 35584
5471, 3, 4, 19749, 35614
5472, 2, 3, 19749, 35614
5473, 2, 3, 19749, 35614
5474, 2, 3, 19749, 35614
5475, 2, 3, 19749, 35614
5476, 2, 3, 19749, 35614
5477, 2, 3, 19749, 35642
5478, 3, 3, 19750, 35642
5479, 3, 3, 19750, 35642
5480, 3, 3, 19750, 35642
5481, 3, 4, 19750, 35671
5482, 2, 4, 19750, 35671
5483, 2, 4, 19768, 35671
5484, 2, 3, 19768, 35671
5485, 2, 3, 19768, 35671
5486, 2, 3, 19768, 35671
5487, 2, 3, 19768, 35671
5488, 2, 3, 19768, 35671
5489, 1, 3, 19768, 35671
5490, 1, 4, 19769, 35699
5491, 1, 4, 19769, 35699
5492, 1, 4, 19769, 35728
5493, 1, 4, 19769, 35728
5494, 2, 5, 19786, 35757
5495, 2, 4, 19786, 35757
5496, 2, 3, 19786, 35757
5497, 2, 3, 19797, 35785
5498, 2, 2, 19797, 35785
5499, 2, 2, 19797, 35785
5500, 2, 3, 19809, 35812
5501, 2, 3, 19815, 35840
5502, 2, 3, 19815, 35840
5503, 2, 3, 19815, 35840
5504, 2, 3, 19815, 35867
5505, 2, 3, 19826, 35895
5506, 2, 3, 19826, 35895
5507, 2, 3, 19826, 35895
5508, 2, 3, 19826, 35895
5509, 2, 3, 19826, 35895
5510, 2, 3, 19828, 35923
5511, 2, 3, 19839, 35951
5512, 2, 3, 19839, 35951
5513, 2, 3, 19839, 35951
5514, 2, 3, 19839, 35951
5515, 2, 3, 19839, 35951
5516, 2, 3, 19839, 35951
5517, 2, 3, 19839, 35951
5518, 2, 2, 19839, 35951
5519, 2, 2, 19839, 35951
5520, 2, 2, 19839, 35951
5521, 2, 2, 19839, 35951
5522, 2, 2, 19839, 35951
5523, 3, 3, 19840, 35977
5524, 3, 4, 19855, 36004
5525, 3, 4, 19855, 36004
5526, 3, 4, 19855, 36004
5527, 4, 5, 19872, 36031
5528, 5, 5, 19902, 36059
5529, 5, 6, 19902, 36088
5530, 5, 6, 19902, 36088
5531, 4, 6, 19902, 36088
5532, 4, 6, 19910, 36118
5533, 4, 6, 19910, 36118
5534, 4, 6, 19935, 36118
5535, 3, 5, 19935, 36118
5536, 4, 6, 19936, 36146
5537, 4, 6, 19936, 36146
5538, 4, 7, 19936, 36175
5539, 4, 7, 19936, 36175
5540, 3, 6, 19936, 36175
5541, 3, 6, 19936, 36175
5542, 3, 6, 19936, 36175
5543, 3, 7, 19952, 36203
5544, 3, 7, 19952, 36203
5545, 3, 7, 19952, 36203
5546, 3, 7, 19969, 36231
5547, 4, 7, 20000, 36260
5548, 4, 7, 20000, 36290
5549, 4, 7, 20000, 36290
5550, 5, 8, 20007, 36321
5551, 5, 8, 20007, 36321
5552, 5, 8, 20025, 36353
5553, 5, 8, 20025, 36353
5554, 5, 7, 20025, 36353
5555, 5, 6, 20025, 36353
5556, 5, 5, 20025, 36353
5557, 6, 5, 20039, 36353
5558, 6, 5, 20039, 36353
5559, 6, 4, 20039, 36353
5560, 6, 4, 20039, 36380
5561, 6, 4, 20039, 36407
5562, 6, 4, 20039, 36407
5563, 6, 5, 20049, 36435
5564, 7, 6, 20066, 36464
5565, 6, 6, 20066, 36464
5566, 6, 7, 20084, 36494
5567, 6, 7, 20084, 36494
5568, 6, 7, 20084, 36494
5569, 6, 7, 20084, 36494
5570, 5, 6, 20084, 36494
5571, 5, 6, 20084, 36494
5572, 6, 6, 20085, 36524
5573, 7, 6, 20090, 36524
5574, 7, 6, 20090, 36524
5575, 7, 6, 20090, 36524
5576, 7, 6, 20090, 36524
5577, 7, 6, 20090, 36524
5578, 7, 5, 20090, 36524
5579, 7, 5, 20090, 36524
5580, 6, 5, 20090, 36524
5581, 6, 6, 20105, 36553
5582, 6, 6, 20105, 36553
5583, 6, 6, 20105, 36553
5584, 6, 6, 20105, 36553
5585, 6, 6, 20105, 36553
5586, 6, 6, 20117, 36583
5587, 6, 7, 20133, 36614
5588, 6, 7, 20133, 36614
5589, 7, 7, 20153, 36614
5590, 7, 7, 20153, 36614
5591, 7, 7, 20153, 36614
5592, 7, 7, 20153, 36614
5593, 7, 7, 20170, 36614
5594, 7, 7, 20170, 36614
5595, 7, 7, 20170, 36614
5596, 7, 6, 20170, 36614
5597, 6, 6, 20170, 36614
5598, 7, 7, 20195, 36645
5599, 7, 7, 20195, 36645
5600, 6, 7, 20195, 36645
5601, 6, 6, 20195, 36645
5602, 6, 6, 20195, 36645
5603, 6, 6, 20195, 36645
5604, 7, 6, 20215, 36676
5605, 7, 6, 20215, 36676
5606, 8, 7, 20219, 36707
5607, 8, 7, 20219, 36707
5608, 8, 7, 20219, 36707
5609, 8, 7, 20219, 36707
5610, 8, 7, 20219, 36707
5611, 8, 6, 20219, 36707
5612, 8, 6, 20219, 36707
5613, 8, 6, 20219, 36707
5614, 8, 6, 20219, 36707
5615, 6, 6, 20219, 36707
5616, 5, 6, 20219, 36707
5617, 4, 5, 20219, 36707
5618, 4, 5, 20240, 36737
5619, 4, 4, 20240, 36737
5620, 4, 4, 20240, 36737
5621, 4, 4, 20271, 36765
5622, 4, 4, 20271, 36794
5623, 4, 4, 20271, 36794
5624, 4, 4, 20271, 36794
5625, 4, 5, 20273, 36822
5626, 4, 5, 20273, 36822
5627, 4, 5, 20273, 36822
5628, 4, 5, 20285, 36851
5629, 4, 6, 20316, 36880
5630, 4, 7, 20316, 36910
5631, 4, 7, 20316, 36910
5632, 4, 7, 20316, 36910
5633, 4, 7, 20316, 36910
5634, 4, 7, 20316, 36910
5635, 4, 6, 20316, 36910
5636, 3, 6, 20316, 36910
5637, 3, 6, 20316, 36910
5638, 3, 6, 20331, 36938
5639, 3, 6, 20331, 36938
5640, 3, 6, 20355, 36966
5641, 2, 5, 20355, 36966
5642, 2, 5, 20355, 36966
5643, 2, 5, 20358, 36994
5644, 2, 6, 20378, 37022
5645, 2, 6, 20402, 37022
5646, 2, 6, 20402, 37022
5647, 2, 6, 20402, 37022
5648, 2, 6, 20402, 37022
5649, 2, 6, 20402, 37022
5650, 2, 6, 20402, 37022
5651, 3, 7, 20425, 37051
5652, 2, 6, 20425, 37051
5653, 2, 6, 20425, 37051
5654, 2, 6, 20425, 37051
5655, 2, 6, 20425, 37051
5656, 2, 6, 20425, 37051
5657, 1, 5, 20425, 37051
5658, 1, 5, 20425, 37051
5659, 2, 6, 20432, 37079
5660, 3, 6, 20456, 37079
5661, 3, 6, 20456, 37079
5662, 3, 6, 20456, 37079
5663, 2, 6, 20456, 37079
5664, 2, 7, 20460, 37108
5665, 3, 7, 20465, 37138
5666, 3, 6, 20465, 37138
5667, 3, 5, 20465, 37138
5668, 2, 4, 20465, 37138
5669, 3, 4, 20466, 37166
5670, 3, 3, 20466, 37166
5671, 3, 3, 20483, 37192
5672, 3, 3, 20483, 37192
5673, 3, 3, 20483, 37192
5674, 3, 3, 20483, 37192
5675, 4, 3, 20494, 37192
5676, 5, 3, 20509, 37192
5677, 5, 3, 20509, 37192
5678, 4, 2, 20509, 37192
5679, 3, 2, 20509, 37192
5680, 4, 2, 20516, 37218
5681, 4, 2, 20516, 37218
5682, 5, 2, 20535, 37242
5683, 4, 2, 20535, 37242
5684, 2, 1, 20535, 37242
5685, 2, 2, 20543, 37265
5686, 2, 1, 20543, 37265
5687, 2, 1, 20551, 37288
5688, 3, 2, 20562, 37311
5689, 3, 3, 20585, 37335
5690, 4, 3, 20609, 37335
5691, 5, 4, 20624, 37360
5692, 4, 4, 20624, 37360
5693, 4, 4, 20624, 37360
5694, 4, 4, 20624, 37360
5695, 4, 4, 20624, 37360
5696, 5, 4, 20626, 37386
5697, 5, 5, 20647, 37412
5698, 5, 6, 20669, 37439
5699, 5, 6, 20669, 37439
5700, 5, 7, 20693, 37467
5701, 5, 7, 20693, 37467
5702, 5, 7, 20693, 37467
5703, 5, 7, 20693, 37467
5704, 5, 7, 20693, 37467
5705, 4, 7, 20693, 37467
5706, 4, 7, 20696, 37467
5707, 4, 7, 20696, 37467
5708, 3, 6, 20696, 37467
5709, 3, 6, 20713, 37495
5710, 3, 5, 20713, 37495
5711, 3, 5, 20719, 37523
5712, 3, 6, 20719, 37551
5713, 4, 7, 20737, 37580
5714, 4, 7, 20737, 37580
5715, 5, 8, 20762, 37610
5716, 5, 8, 20762, 37610
5717, 5, 8, 20762, 37610
5718, 5, 8, 20762, 37610
5719, 5, 8, 20762, 37610
5720, 5, 8, 20762, 37610
5721, 5, 8, 20762, 37610
5722, 5, 8, 20762, 37610
5723, 5, 8, 20762, 37610
5724, 5, 8, 20762, 37610
5725, 5, 8, 20762, 37610
5726, 5, 8, 20762, 37610
5727, 5, 8, 20762, 37610
5728, 4, 8, 20762, 37610
5729, 3, 7, 20762, 37610
5730, 3, 7, 20762, 37610
5731, 2, 6, 20762, 37610
5732, 2, 6, 20765, 37639
5733, 2, 6, 20769, 37639
5734, 2, 6, 20795, 37639
5735, 2, 6, 20795, 37639
5736, 2, 6, 20795, 37639
5737, 2, 6, 20795, 37639
5738, 2, 6, 20799, 37668
5739, 2, 5, 20799, 37668
5740, 2, 5, 20799, 37668
5741, 2, 5, 20799, 37668
5742, 2, 5, 20799, 37668
5743, 2, 4, 20799, 37668
5744, 2, 4, 20814, 37694
5745, 2, 4, 20814, 37694
5746, 2, 4, 20814, 37694
5747, 2, 4, 20814, 37694
5748, 2, 4, 20814, 37694
5749, 2, 4, 20814, 37694
5750, 2, 4, 20814, 37721
5751, 2, 4, 20814, 37721
5752, 2, 4, 20814, 37721
5753, 2, 4, 20814, 37721
5754, 2, 4, 20814, 37721
5755, 2, 4, 20814, 37721
5756, 2, 4, 20814, 37721
5757, 2, 4, 20814, 37721
5758, 2, 4, 20814, 37721
5759, 2, 4, 20832, 37748
5760, 2, 4, 20832, 37748
5761, 1, 4, 20832, 37748
5762, 0, 4, 20832, 37748
5763, 1, 5, 20856, 37775
5764, 1, 5, 20856, 37775
5765, 1, 5, 20856, 37775
5766, 1, 5, 20861, 37803
5767, 1, 6, 20868, 37831
5768, 1, 6, 20868, 37831
5769, 1, 6, 20877, 37831
5770, 1, 5, 20877, 37831
5771, 1, 5, 20877, 37831
5772, 1, 5, 20877, 37831
5773, 1, 5, 20877, 37831
5774, 1, 5, 20877, 37831
5775, 1, 5, 20877, 37831
5776, 1, 5, 20877, 37831
5777, 1, 5, 20888, 37831
5778, 1, 3, 20888, 37831
5779, 1, 3, 20888, 37831
5780, 1, 3, 20891, 37857
5781, 1, 3, 20891, 37883
5782, 1, 4, 20898, 37909
5783, 1, 3, 20898, 37909
5784, 1, 3, 20898, 37909
5785, 1, 3, 20898, 37909
5786, 1, 3, 20898, 37909
5787, 2, 3, 20908, 37935
5788, 2, 3, 20908, 37935
5789, 2, 2, 20908, 37935
5790, 2, 2, 20925, 37961
5791, 2, 2, 20925, 37961
5792, 2, 2, 20934, 37987
5793, 2, 3, 20952, 38014
5794, 2, 3, 20975, 38014
5795, 2, 3, 20975, 38014
5796, 1, 3, 20975, 38014
5797, 1, 1, 20975, 38014
5798, 1, 1, 20975, 38014
5799, 1, 1, 20985, 38040
5800, 1, 1, 20985, 38040
5801, 1, 1, 20985, 38040
5802, 1, 1, 20985, 38040
5803, 1, 1, 20985, 38040
5804, 2, 2, 21006, 38066
5805, 2, 2, 21006, 38066
5806, 2, 2, 21006, 38066
5807, 2, 2, 21006, 38066
5808, 2, 2, 21014, 38093
5809, 2, 2, 21014, 38093
5810, 2, 2, 21014, 38093
5811, 2, 2, 21014, 38093
5812, 2, 2, 21014, 38093
5813, 2, 2, 21014, 38093
5814, 3, 2, 21025, 38121
5815, 3, 2, 21025, 38149
5816, 3, 2, 21025, 38149
5817, 3, 2, 21025, 38149
5818, 3, 2, 21045, 38177
5819, 3, 2, 21045, 38177
5820, 3, 2, 21045, 38177
5821, 3, 2, 21045, 38177
5822, 3, 2, 21045, 38177
5823, 3, 2, 21045, 38177
5824, 3, 1, 21045, 38177
5825, 3, 1, 21045, 38177
5826, 3, 1, 21062, 38204
5827, 3, 1, 21062, 38204
5828, 3, 1, 21062, 38204
5829, 3, 1, 21062, 38204
5830, 3, 1, 21062, 38204
5831, 3, 1, 21062, 38204
5832, 3, 1, 21069, 38231
5833, 3, 1, 21069, 38258
5834, 3, 1, 21069, 38258
5835, 3, 1, 21069, 38258
5836, 3, 1, 21069, 38258
5837, 3, 1, 21069, 38258
5838, 3, 1, 21069, 38258
5839, 3, 1, 21069, 38258
5840, 2, 1, 21069, 38258
5841, 3, 2, 21084, 38285
5842, 3, 2, 21102, 38313
5843, 3, 2, 21102, 38313
5844, 4, 2, 21131, 38341
5845, 4, 2, 21131, 38341
5846, 4, 2, 21132, 38369
5847, 4, 2, 21141, 38397
5848, 3, 2, 21141, 38397
5849, 3, 2, 21141, 38397
5850, 3, 2, 21141, 38397
5851, 3, 2, 21141, 38397
5852, 3, 2, 21141, 38397
5853, 3, 2, 21141, 38397
5854, 3, 2, 21141, 38397
5855, 3, 2, 21146, 38425
5856, 3, 2, 21146, 38425
5857, 3, 2, 21146, 38425
5858, 3, 2, 21162, 38425
5859, 3, 2, 21162, 38425
5860, 3, 2, 21162, 38425
5861, 3, 2, 21162, 38425
5862, 3, 2, 21166, 38453
5863, 3, 2, 21166, 38453
5864, 3, 2, 21166, 38453
5865, 3, 2, 21166, 38453
5866, 3, 2, 21166, 38453
5867, 3, 2, 21185, 38481
5868, 3, 2, 21185, 38481
5869, 3, 2, 21185, 38481
5870, 3, 2, 21185, 38481
5871, 3, 2, 21185, 38481
5872, 3, 2, 21210, 38509
5873, 3, 2, 21210, 38509
5874, 3, 2, 21210, 38509
5875, 2, 2, 21210, 38509
5876, 2, 2, 21210, 38509
5877, 2, 2, 21210, 38509
5878, 2, 2, 21210, 38509
5879, 2, 2, 21210, 38509
5880, 2, 3, 21221, 38537
5881, 1, 2, 21221, 38537
5882, 1, 2, 21221, 38537
5883, 1, 2, 21238, 38565
5884, 1, 2, 21239, 38593
5885, 1, 2, 21239, 38593
5886, 1, 3, 21239, 38621
5887, 1, 3, 21239, 38621
5888, 1, 3, 21239, 38621
5889, 1, 3, 21239, 38621
5890, 1, 3, 21239, 38621
5891, 1, 3, 21239, 38621
5892, 1, 3, 21239, 38621
5893, 2, 4, 21257, 38650
5894, 2, 4, 21257, 38650
5895, 1, 4, 21257, 38650
5896, 1, 4, 21257, 38650
5897, 1, 4, 21257, 38650
5898, 1, 4, 21260, 38679
5899, 1, 4, 21289, 38708
5900, 1, 4, 21289, 38708
5901, 1, 4, 21289, 38708
5902, 1, 4, 21289, 38708
5903, 1, 4, 21296, 38737
5904, 1, 4, 21296, 38737
5905, 1, 4, 21296, 38737
5906, 1, 4, 21313, 38767
5907, 1, 4, 21313, 38767
5908, 2, 4, 21337, 38767
5909, 2, 4, 21337, 38767
5910, 2, 4, 21337, 38767
5911, 2, 4, 21337, 38767
5912, 2, 4, 21337, 38767
5913, 2, 4, 21337, 38767
5914, 2, 4, 21337, 38767
5915, 3, 5, 21351, 38797
5916, 4, 6, 21373, 38828
5917, 4, 6, 21373, 38828
5918, 4, 6, 21405, 38828
5919, 4, 6, 21405, 38828
5920, 4, 6, 21405, 38828
5921, 4, 6, 21405, 38828
5922, 4, 6, 21405, 38828
5923, 4, 6, 21405, 38828
5924, 4, 5, 21405, 38828
5925, 4, 5, 21405, 38828
5926, 4, 5, 21405, 38828
5927, 5, 6, 21413, 38858
5928, 5, 6, 21413, 38858
5929, 5, 7, 21442, 38889
5930, 5, 7, 21442, 38889
5931, 5, 7, 21442, 38889
5932, 5, 7, 21442, 38889
5933, 5, 7, 21442, 38889
5934, 4, 6, 21442, 38889
5935, 4, 6, 21442, 38889
5936, 4, 6, 21442, 38889
5937, 5, 6, 21454, 38919
5938, 5, 7, 21454, 38949
5939, 5, 7, 21454, 38949
5940, 4, 7, 21454, 38949
5941, 5, 7, 21469, 38980
5942, 5, 7, 21469, 38980
5943, 5, 7, 21469, 38980
5944, 5, 7, 21470, 39012
5945, 4, 7, 21470, 39012
5946, 4, 7, 21470, 39012
5947, 4, 7, 21493, 39012
5948, 4, 7, 21493, 39012
5949, 4, 8, 21517, 39044
5950, 4, 8, 21517, 39044
5951, 4, 8, 21547, 39044
5952, 4, 8, 21547, 39044
5953, 4, 8, 21547, 39044
5954, 4, 8, 21547, 39044
5955, 4, 8, 21547, 39044
5956, 4, 8, 21547, 39044
5957, 4, 6, 21547, 39044
5958, 4, 6, 21547, 39044
5959, 4, 6, 21547, 39044
5960, 4, 6, 21547, 39044
5961, 4, 6, 21547, 39044
5962, 4, 6, 21547, 39044
5963, 4, 6, 21547, 39044
5964, 4, 6, 21547, 39044
5965, 4, 5, 21547, 39044
5966, 4, 4, 21547, 39044
5967, 4, 4, 21548, 39073
5968, 5, 4, 21572, 39102
5969, 5, 5, 21583, 39131
5970, 6, 5, 21605, 39161
5971, 6, 5, 21605, 39161
5972, 6, 5, 21605, 39161
5973, 6, 5, 21605, 39161
5974, 6, 5, 21605, 39161
5975, 5, 5, 21605, 39161
5976, 5, 6, 21627, 39191
5977, 5, 6, 21632, 39222
5978, 5, 6, 21632, 39222
5979, 5, 6, 21632, 39222
5980, 4, 6, 21632, 39222
5981, 4, 6, 21632, 39222
5982, 4, 6, 21632, 39222
5983, 4, 6, 21632, 39222
5984, 5, 7, 21657, 39253
5985, 5, 7, 21657, 39253
5986, 5, 7, 21657, 39253
5987, 5, 7, 21657, 39253
5988, 5, 7, 21657, 39253
5989, 5, 7, 21657, 39253
5990, 5, 7, 21657, 39253
5991, 5, 7, 21657, 39253
5992, 5, 7, 21657, 39253
5993, 5, 6, 21657, 39253
5994, 5, 6, 21657, 39253
5995, 5, 6, 21657, 39253
5996, 5, 7, 21657, 39284
5997, 5, 7, 21657, 39284
5998, 5, 7, 21657, 39284
5999, 5, 7, 21664, 39316
6000, 5, 7, 21664, 39316
6001, 4, 6, 21664, 39316
6002, 4, 6, 21664, 39316
6003, 4, 6, 21664, 39316
6004, 3, 6, 21664, 39316
6005, 3, 6, 21664, 39316
6006, 3, 6, 21664, 39316
6007, 3, 6, 21664, 39316
6008, 3, 6, 21664, 39316
6009, 3, 6, 21664, 39316
6010, 2, 5, 21664, 39316
6011, 2, 5, 21673, 39345
6012, 3, 5, 21687, 39374
6013, 3, 6, 21699, 39404
6014, 4, 7, 21709, 39435
6015, 4, 7, 21732, 39435
6016, 4, 7, 21732, 39435
6017, 4, 7, 21756, 39467
6018, 4, 7, 21756, 39467
6019, 4, 7, 21756, 39467
6020, 4, 7, 21757, 39499
6021, 4, 7, 21757, 39499
6022, 4, 7, 21785, 39499
6023, 4, 7, 21785, 39499
6024, 3, 6, 21785, 39499
6025, 3, 6, 21785, 39499
6026, 3, 6, 21785, 39499
6027, 3, 6, 21785, 39499
6028, 3, 6, 21785, 39499
6029, 3, 6, 21785, 39499
6030, 3, 6, 21785, 39499
6031, 4, 6, 21789, 39530
6032, 4, 6, 21814, 39530
6033, 4, 6, 21814, 39530
6034, 4, 6, 21814, 39530
6035, 4, 6, 21843, 39530
6036, 4, 6, 21843, 39530
6037, 4, 6, 21843, 39530
6038, 4, 6, 21843, 39530
6039, 4, 6, 21843, 39530
6040, 3, 5, 21843, 39530
6041, 3, 4, 21843, 39530
6042, 3, 4, 21867, 39559
6043, 3, 4, 21867, 39559
6044, 3, 4, 21867, 39559
6045, 3, 4, 21869, 39586
6046, 2, 4, 21869, 39586
6047, 3, 5, 21874, 39612
6048, 3, 5, 21874, 39612
6049, 4, 5, 21876, 39639
6050, 4, 5, 21876, 39666
6051, 4, 5, 21876, 39666
6052, 4, 5, 21876, 39666
6053, 4, 5, 21876, 39666
6054, 4, 5, 21876, 39666
6055, 4, 5, 21876, 39666
6056, 4, 5, 21876, 39693
6057, 4, 5, 21876, 39721
6058, 4, 5, 21876, 39721
6059, 3, 5, 21876, 39721
6060, 3, 5, 21876, 39721
6061, 3, 5, 21876, 39721
6062, 3, 5, 21876, 39721
6063, 3, 5, 21876, 39721
6064, 3, 5, 21876, 39721
6065, 3, 5, 21876, 39721
6066, 3, 5, 21876, 39721
6067, 3, 5, 21878, 39749
6068, 3, 5, 21878, 39749
6069, 3, 5, 21878, 39749
6070, 3, 5, 21878, 39749
6071, 3, 4, 21878, 39749
6072, 3, 4, 21878, 39749
6073, 3, 4, 21878, 39749
6074, 3, 5, 21901, 39775
6075, 3, 5, 21901, 39775
6076, 3, 6, 21914, 39802
6077, 3, 6, 21938, 39802
6078, 3, 6, 21938, 39802
6079, 3, 6, 21938, 39802
6080, 3, 6, 21938, 39802
6081, 3, 6, 21941, 39830
6082, 3, 6, 21941, 39830
6083, 3, 6, 21941, 39830
6084, 2, 6, 21941, 39830
6085, 2, 7, 21951, 39858
6086, 2, 6, 21951, 39858
6087, 2, 6, 21951, 39858
6088, 2, 6, 21951, 39858
6089, 2, 6, 21951, 39858
6090, 2, 7, 21961, 39886
6091, 2, 6, 21961, 39886
6092, 2, 6, 21961, 39914
6093, 2, 6, 21961, 39914
6094, 2, 7, 21976, 39942
6095, 2, 7, 21995, 39971
6096, 2, 7, 21995, 39971
6097, 2, 7, 21995, 39971
6098, 2, 7, 21995, 40000
6099, 2, 7, 21995, 40000
6100, 2, 7, 22006, 40000
